"Class","V.GENE.heavy","J.GENE.heavy","D.GENE.heavy","VJ.GENE.heavy","VJ.length.heavy","V.length.heavy","CDR1.length.aa.heavy","CDR2.length.aa.heavy","CDR3.length.aa.heavy","N1.length.heavy","N2.length.heavy","P3V.length.heavy","P5D.length.heavy","P3D.length.heavy","P5J.length.heavy","VJ.identity.heavy","p.mutation.heavy","V.Nb.mutations.heavy","V.Nb.Silent.mut.heavy","V.Nb.NoSilent.mut.heavy","V.dN.dS.Ratio.heavy","cdr1.cad.I.heavy","cdr1.cad.II.heavy","cdr1.cad.III.heavy","cdr1.cad.IV.heavy","cdr1.cad.V.heavy","cdr1.mean.cad.I.heavy","cdr1.mean.cad.II.heavy","cdr1.mean.cad.III.heavy","cdr1.mean.cad.IV.heavy","cdr1.mean.cad.V.heavy","cdr1.sd.cad.I.heavy","cdr1.sd.cad.II.heavy","cdr1.sd.cad.III.heavy","cdr1.sd.cad.IV.heavy","cdr1.sd.cad.V.heavy","cdr2.cad.I.heavy","cdr2.cad.II.heavy","cdr2.cad.III.heavy","cdr2.cad.IV.heavy","cdr2.cad.V.heavy","cdr2.mean.cad.I.heavy","cdr2.mean.cad.II.heavy","cdr2.mean.cad.III.heavy","cdr2.mean.cad.IV.heavy","cdr2.mean.cad.V.heavy","cdr2.sd.cad.I.heavy","cdr2.sd.cad.II.heavy","cdr2.sd.cad.III.heavy","cdr2.sd.cad.IV.heavy","cdr2.sd.cad.V.heavy","cdr3.cad.I.heavy","cdr3.cad.II.heavy","cdr3.cad.III.heavy","cdr3.cad.IV.heavy","cdr3.cad.V.heavy","cdr3.mean.cad.I.heavy","cdr3.mean.cad.II.heavy","cdr3.mean.cad.III.heavy","cdr3.mean.cad.IV.heavy","cdr3.mean.cad.V.heavy","cdr3.sd.cad.I.heavy","cdr3.sd.cad.II.heavy","cdr3.sd.cad.III.heavy","cdr3.sd.cad.IV.heavy","cdr3.sd.cad.V.heavy"
"Healthy","IGHV3-33","IGHJ4","IGHD5-12","IGHV3-33.IGHJ4",308,261,8,8,17,3,5,1,0,0,0,88.96,11.04,29,3,26,8.666666667,"-0.384;-1.006;-0.032;-1.006;-0.228;-0.228;0.26;-0.384","1.652;-0.59;0.326;-0.59;1.399;1.399;0.83;1.652","1.33;1.891;2.213;1.891;-4.76;-4.76;3.097;1.33","1.045;-0.397;0.908;-0.397;0.67;0.67;-0.838;1.045","2.064;0.412;1.313;0.412;-2.647;-2.647;1.512;2.064",-0.376,0.75975,0.279,0.33825,0.310375,0.440870567,0.944625814,3.159358253,0.756729004,1.931407698,"-1.239;-0.595;0.26;1.05;-0.384;-0.228;0.945;1.357","-0.547;0.009;0.83;0.302;1.652;1.399;0.828;-1.453","2.131;0.672;3.097;-3.656;1.33;-4.76;1.299;1.477","0.393;-2.128;-0.838;-0.259;1.045;0.67;-0.169;0.113","0.816;-0.184;1.512;-3.242;2.064;-2.647;0.933;-0.837",0.14575,0.3775,0.19875,-0.146625,-0.198125,0.912078905,1.02973242,2.826656468,0.990124226,1.927995068,"-1.343;-0.591;1.831;1.05;1.05;-0.384;0.26;-0.228;-0.384;0.26;1.05;1.538;-0.591;-0.228;0.336;0.26;-0.595","0.465;-1.302;-0.561;0.302;0.302;1.652;0.83;1.399;1.652;0.83;0.302;-0.055;-1.302;1.399;-0.417;0.83;0.009","-0.862;-0.733;0.533;-3.656;-3.656;1.33;3.097;-4.76;1.33;3.097;-3.656;1.502;-0.733;-4.76;-1.673;3.097;0.672","-1.02;1.57;-0.277;-0.259;-0.259;1.045;-0.838;0.67;1.045;-0.838;-0.259;0.44;1.57;0.67;-1.474;-0.838;-2.128","-0.255;-0.146;1.648;-3.242;-3.242;2.064;1.512;-2.647;2.064;1.512;-3.242;2.897;-0.146;-2.647;-0.078;1.512;-0.184",0.193588235,0.372647059,-0.578294118,-0.069411765,-0.154117647,0.864552562,0.916874851,2.73460753,1.067986075,2.118015813
"Healthy","IGHV3-33","IGHJ4","IGHD2-2","IGHV3-33.IGHJ4",335,288,8,8,22,9,10,0,0,0,0,89.55,10.45,33,8,25,3.125,"-0.384;-1.006;-0.032;-1.006;-0.228;0.945;-1.006;-0.384","1.652;-0.59;0.326;-0.59;1.399;0.828;-0.59;1.652","1.33;1.891;2.213;1.891;-4.76;1.299;1.891;1.33","1.045;-0.397;0.908;-0.397;0.67;-0.169;-0.397;1.045","2.064;0.412;1.313;0.412;-2.647;0.933;0.412;2.064",-0.387625,0.510875,0.885625,0.2885,0.620375,0.66278933,1.011619838,2.306300683,0.685872125,1.490520996,"-1.239;-0.595;-1.006;1.05;-0.384;-0.228;0.945;1.357","-0.547;0.009;-0.59;0.302;1.652;1.399;0.828;-1.453","2.131;0.672;1.891;-3.656;1.33;-4.76;1.299;1.477","0.393;-2.128;-0.397;-0.259;1.045;0.67;-0.169;0.113","0.816;-0.184;0.412;-3.242;2.064;-2.647;0.933;-0.837",-0.0125,0.2,0.048,-0.0915,-0.335625,0.995442902,1.062456184,2.678271297,0.957884574,1.825088251,"-1.343;-0.591;1.831;-0.384;-0.384;-0.384;0.945;-1.239;-1.337;-1.337;-0.591;0.189;-0.591;0.189;-0.032;-0.591;1.05;0.26;-1.006;1.05;-0.228;-0.595","0.465;-1.302;-0.561;1.652;1.652;1.652;0.828;-0.547;-0.279;-0.279;-1.302;2.081;-1.302;2.081;0.326;-1.302;0.302;0.83;-0.59;0.302;1.399;0.009","-0.862;-0.733;0.533;1.33;1.33;1.33;1.299;2.131;-0.544;-0.544;-0.733;-1.628;-0.733;-1.628;2.213;-0.733;-3.656;3.097;1.891;-3.656;-4.76;0.672","-1.02;1.57;-0.277;1.045;1.045;1.045;-0.169;0.393;1.242;1.242;1.57;0.421;1.57;0.421;0.908;1.57;-0.259;-0.838;-0.397;-0.259;0.67;-2.128","-0.255;-0.146;1.648;2.064;2.064;2.064;0.933;0.816;-1.262;-1.262;-0.146;-1.392;-0.146;-1.392;1.313;-0.146;-3.242;1.512;0.412;-3.242;-2.647;-0.184",-0.232681818,0.277954545,-0.199272727,0.425681818,-0.119818182,0.861090084,1.131453868,2.042839928,0.992463908,1.635456122
"Healthy","IGHV3-21","IGHJ6","IGHD1-26","IGHV3-21.IGHJ6",347,288,8,8,19,10,9,0,0,0,0,89.05,10.95,20,5,15,3,"-0.384;-1.006;-0.032;-1.006;0.945;1.05;0.26;-0.032","1.652;-0.59;0.326;-0.59;0.828;0.302;0.83;0.326","1.33;1.891;2.213;1.891;1.299;-3.656;3.097;2.213","1.045;-0.397;0.908;-0.397;-0.169;-0.259;-0.838;0.908","2.064;0.412;1.313;0.412;0.933;-3.242;1.512;1.313",-0.025625,0.3855,1.28475,0.100125,0.589625,0.777491192,0.747821789,2.07556827,0.734249556,1.644621445,"-1.239;-0.228;-0.228;0.336;-0.228;-0.384;0.26;1.831","-0.547;1.399;1.399;-0.417;1.399;1.652;0.83;-0.561","2.131;-4.76;-4.76;-1.673;-4.76;1.33;3.097;0.533","0.393;0.67;0.67;-1.474;0.67;1.045;-0.838;-0.277","0.816;-2.647;-2.647;-0.078;-2.647;2.064;1.512;1.648",0.015,0.64425,-1.10775,0.107375,-0.247375,0.875849465,0.98248675,3.319647303,0.882576413,2.086156955,"-1.343;-0.591;1.538;1.357;-1.337;-1.239;-0.228;-1.337;-0.591;-0.591;-0.032;-0.384;-0.228;-1.019;-0.384;1.538;1.05;-1.337;-0.595","0.465;-1.302;-0.055;-1.453;-0.279;-0.547;1.399;-0.279;-1.302;-1.302;0.326;1.652;1.399;-0.987;1.652;-0.055;0.302;-0.279;0.009","-0.862;-0.733;1.502;1.477;-0.544;2.131;-4.76;-0.544;-0.733;-0.733;2.213;1.33;-4.76;-1.505;1.33;1.502;-3.656;-0.544;0.672","-1.02;1.57;0.44;0.113;1.242;0.393;0.67;1.242;1.57;1.57;0.908;1.045;0.67;1.266;1.045;0.44;-0.259;1.242;-2.128","-0.255;-0.146;2.897;-0.837;-1.262;0.816;-2.647;-1.262;-0.146;-0.146;1.313;2.064;-2.647;-0.912;2.064;2.897;-3.242;-1.262;-0.184",-0.302789474,-0.033473684,-0.379842105,0.632578947,-0.152473684,0.98529463,1.013105203,2.128763472,0.94630212,1.798925215
"Healthy","IGHV1-18","IGHJ4","IGHD3-22","IGHV1-18.IGHJ4",335,288,8,8,21,15,10,0,0,0,0,92.54,7.46,19,4,15,3.75,"-0.384;0.26;-0.032;-1.006;-0.032;1.538;0.26;-0.384","1.652;0.83;0.326;-0.59;0.326;-0.055;0.83;1.652","1.33;3.097;2.213;1.891;2.213;1.502;3.097;1.33","1.045;-0.838;0.908;-0.397;0.908;0.44;-0.838;1.045","2.064;1.512;1.313;0.412;1.313;2.897;1.512;2.064",0.0275,0.621375,2.084125,0.284125,1.635875,0.737136351,0.784750176,0.717000187,0.840311071,0.72644682,"-1.239;-0.228;0.189;0.26;0.945;-0.384;1.831;-0.032","-0.547;1.399;2.081;0.83;0.828;1.652;-0.561;0.326","2.131;-4.76;-1.628;3.097;1.299;1.33;0.533;2.213","0.393;0.67;0.421;-0.838;-0.169;1.045;-0.277;0.908","0.816;-2.647;-1.392;1.512;0.933;2.064;1.648;1.313",0.16775,0.751,0.526875,0.269125,0.530875,0.914906045,0.970975062,2.559507064,0.646439355,1.656679332,"-1.343;-0.591;1.538;0.189;-0.032;1.05;-0.595;1.538;0.26;0.26;1.05;-0.228;-0.228;-0.384;-0.032;-0.384;-0.591;-1.006;1.05;0.945;-0.595","0.465;-1.302;-0.055;2.081;0.326;0.302;0.009;-0.055;0.83;0.83;0.302;1.399;1.399;1.652;0.326;1.652;-1.302;-0.59;0.302;0.828;0.009","-0.862;-0.733;1.502;-1.628;2.213;-3.656;0.672;1.502;3.097;3.097;-3.656;-4.76;-4.76;1.33;2.213;1.33;-0.733;1.891;-3.656;1.299;0.672","-1.02;1.57;0.44;0.421;0.908;-0.259;-2.128;0.44;-0.838;-0.838;-0.259;0.67;0.67;1.045;0.908;1.045;1.57;-0.397;-0.259;-0.169;-2.128","-0.255;-0.146;2.897;-1.392;1.313;-3.242;-0.184;2.897;1.512;1.512;-3.242;-2.647;-2.647;2.064;1.313;2.064;-0.146;0.412;-3.242;0.933;-0.184",0.089095238,0.448,-0.172666667,0.066285714,-0.01952381,0.823372996,0.894395886,2.573421251,1.049328792,2.02504083
"Healthy","IGHV5-51","IGHJ4","IGHD3-16","IGHV5-51.IGHJ4",335,288,8,8,15,7,15,0,0,0,0,91.34,8.66,20,6,14,2.333333333,"-0.384;0.26;1.05;-1.006;-0.032;-0.228;0.945;-0.595","1.652;0.83;0.302;-0.59;0.326;1.399;0.828;0.009","1.33;3.097;-3.656;1.891;2.213;-4.76;1.299;0.672","1.045;-0.838;-0.259;-0.397;0.908;0.67;-0.169;-2.128","2.064;1.512;-3.242;0.412;1.313;-2.647;0.933;-0.184",0.00125,0.5945,0.26075,-0.146,0.020125,0.720083081,0.734750492,2.864874854,1.047359946,1.958798133,"-1.239;0.26;0.189;-0.384;1.05;-0.228;1.05;-0.032","-0.547;0.83;2.081;1.652;0.302;1.399;0.302;0.326","2.131;3.097;-1.628;1.33;-3.656;-4.76;-3.656;2.213","0.393;-0.838;0.421;1.045;-0.259;0.67;-0.259;0.908","0.816;1.512;-1.392;2.064;-3.242;-2.647;-3.242;1.313",0.08325,0.793125,-0.616125,0.260125,-0.60225,0.754837873,0.866955335,3.157816037,0.65379823,2.267781342,"-1.343;-0.591;1.538;-0.032;-1.239;-0.032;-1.019;-0.384;-0.384;-0.032;0.189;-1.006;1.357;0.945;-0.595","0.465;-1.302;-0.055;0.326;-0.547;0.326;-0.987;1.652;1.652;0.326;2.081;-0.59;-1.453;0.828;0.009","-0.862;-0.733;1.502;2.213;2.131;2.213;-1.505;1.33;1.33;2.213;-1.628;1.891;1.477;1.299;0.672","-1.02;1.57;0.44;0.908;0.393;0.908;1.266;1.045;1.045;0.908;0.421;-0.397;0.113;-0.169;-2.128","-0.255;-0.146;2.897;1.313;0.816;1.313;-0.912;2.064;2.064;1.313;-1.392;0.412;-0.837;0.933;-0.184",-0.1752,0.182066667,0.902866667,0.353533333,0.6266,0.889047259,1.067145021,1.385941808,0.968921482,1.238996068
"Healthy","IGHV3-33","IGHJ6","IGHD3-9","IGHV3-33.IGHJ6",347,288,8,8,15,1,5,0,0,0,0,89.34,10.66,23,8,15,1.875,"-0.384;-1.006;-0.032;-1.019;-0.228;-0.228;0.26;-0.384","1.652;-0.59;0.326;-0.987;1.399;1.399;0.83;1.652","1.33;1.891;2.213;-1.505;-4.76;-4.76;3.097;1.33","1.045;-0.397;0.908;1.266;0.67;0.67;-0.838;1.045","2.064;0.412;1.313;-0.912;-2.647;-2.647;1.512;2.064",-0.377625,0.710125,-0.1455,0.546125,0.144875,0.443540282,1.032046156,3.139911782,0.75431169,1.977628481,"-1.239;0.26;-0.228;1.05;-0.384;0.945;1.357;1.831","-0.547;0.83;1.399;0.302;1.652;0.828;-1.453;-0.561","2.131;3.097;-4.76;-3.656;1.33;1.299;1.477;0.533","0.393;-0.838;0.67;-0.259;1.045;-0.169;0.113;-0.277","0.816;1.512;-2.647;-3.242;2.064;0.933;-0.837;1.648",0.449,0.30625,0.181375,0.08475,0.030875,1.026706802,1.077485134,2.823757625,0.600630324,2.035702928,"-1.343;-1.337;1.538;-0.591;-0.032;-0.384;0.945;1.538;-0.591;0.26;-0.384;-0.663;1.05;-0.032;-0.595","0.465;-0.279;-0.055;-1.302;0.326;1.652;0.828;-0.055;-1.302;0.83;1.652;-1.524;0.302;0.326;0.009","-0.862;-0.544;1.502;-0.733;2.213;1.33;1.299;1.502;-0.733;3.097;1.33;2.219;-3.656;2.213;0.672","-1.02;1.242;0.44;1.57;0.908;1.045;-0.169;0.44;1.57;-0.838;1.045;-1.005;-0.259;0.908;-2.128","-0.255;-1.262;2.897;-0.146;1.313;2.064;0.933;2.897;-0.146;1.512;2.064;1.212;-3.242;1.313;-0.184",-0.0414,0.124866667,0.723266667,0.249933333,0.731333333,0.931536273,0.960496662,1.734772009,1.106223851,1.638834938
"Healthy","IGHV3-7","IGHJ4","IGHD3-22","IGHV3-7.IGHJ4",335,288,8,8,21,11,2,0,1,0,0,88.66,11.34,33,10,23,2.3,"0.189;-1.006;-0.032;-1.239;-0.384;-0.228;0.26;-0.228","2.081;-0.59;0.326;-0.547;1.652;1.399;0.83;1.399","-1.628;1.891;2.213;2.131;1.33;-4.76;3.097;-4.76","0.421;-0.397;0.908;0.393;1.045;0.67;-0.838;0.67","-1.392;0.412;1.313;0.816;2.064;-2.647;1.512;-2.647",-0.3335,0.81875,-0.06075,0.359,-0.071125,0.536276581,1.003831197,3.21404906,0.651896574,1.890435357,"-1.337;0.945;-1.019;1.05;1.357;-0.228;1.357;1.831","-0.279;0.828;-0.987;0.302;-1.453;1.399;-1.453;-0.561","-0.544;1.299;-1.505;-3.656;1.477;-4.76;1.477;0.533","1.242;-0.169;1.266;-0.259;0.113;0.67;0.113;-0.277","-1.262;0.933;-0.912;-3.242;-0.837;-2.647;-0.837;1.648",0.4945,-0.2755,-0.709875,0.337375,-0.8945,1.192395907,1.0498936,2.416847559,0.641599995,1.626918648,"-1.343;-0.591;1.538;1.357;1.357;-0.228;0.189;0.189;-1.006;0.26;0.26;-0.384;-0.228;-0.228;-0.384;-1.006;0.26;-1.006;0.336;0.26;-0.595","0.465;-1.302;-0.055;-1.453;-1.453;1.399;2.081;2.081;-0.59;0.83;0.83;1.652;1.399;1.399;1.652;-0.59;0.83;-0.59;-0.417;0.83;0.009","-0.862;-0.733;1.502;1.477;1.477;-4.76;-1.628;-1.628;1.891;3.097;3.097;1.33;-4.76;-4.76;1.33;1.891;3.097;1.891;-1.673;3.097;0.672","-1.02;1.57;0.44;0.113;0.113;0.67;0.421;0.421;-0.397;-0.838;-0.838;1.045;0.67;0.67;1.045;-0.397;-0.838;-0.397;-1.474;-0.838;-2.128","-0.255;-0.146;2.897;-0.837;-0.837;-2.647;-1.392;-1.392;0.412;1.512;1.512;2.064;-2.647;-2.647;2.064;0.412;1.512;0.412;-0.078;1.512;-0.184",-0.047285714,0.428904762,0.240238095,-0.094619048,0.059380952,0.788988349,1.145393596,2.606171079,0.932859179,1.626578233
"Healthy","IGHV4-59","IGHJ6","IGHD1-26","IGHV4-59.IGHJ6",337,285,8,7,12,0,3,0,0,0,0,89.61,10.39,27,12,15,1.25,"-0.228;1.05;-0.228;-1.239;-0.228;1.05;0.26;0.945","1.399;0.302;1.399;-0.547;1.399;0.302;0.83;0.828","-4.76;-3.656;-4.76;2.131;-4.76;-3.656;3.097;1.299","0.67;-0.259;0.67;0.393;0.67;-0.259;-0.838;-0.169","-2.647;-3.242;-2.647;0.816;-2.647;-3.242;1.512;0.933",0.17275,0.739,-1.883125,0.10975,-1.3955,0.812224239,0.692689995,3.425871419,0.569430229,2.079975343,"-0.663;-1.006;0.26;-0.228;-0.384;-0.228;-0.032","-1.524;-0.59;0.83;1.399;1.652;1.399;0.326","2.219;1.891;3.097;-4.76;1.33;-4.76;2.213","-1.005;-0.397;-0.838;0.67;1.045;0.67;0.908","1.212;0.412;1.512;-2.647;2.064;-2.647;1.313",-0.325857143,0.498857143,0.175714286,0.150428571,0.174142857,0.413999367,1.180914113,3.412149651,0.868501172,1.98787302,"-1.343;-0.591;1.538;1.357;-1.337;-0.384;1.538;-0.384;-0.663;1.05;-1.337;-0.595","0.465;-1.302;-0.055;-1.453;-0.279;1.652;-0.055;1.652;-1.524;0.302;-0.279;0.009","-0.862;-0.733;1.502;1.477;-0.544;1.33;1.502;1.33;2.219;-3.656;-0.544;0.672","-1.02;1.57;0.44;0.113;1.242;1.045;0.44;1.045;-1.005;-0.259;1.242;-2.128","-0.255;-0.146;2.897;-0.837;-1.262;2.064;2.897;2.064;1.212;-3.242;-1.262;-0.184",-0.095916667,-0.07225,0.30775,0.227083333,0.328833333,1.143400467,1.044196004,1.643413915,1.134625886,1.906767747
"Healthy","IGHV6-1","IGHJ4","IGHD5-24","IGHV6-1.IGHJ4",344,297,10,9,15,5,7,0,0,0,1,90.12,9.88,32,8,24,3,"-0.384;1.05;-0.228;-1.239;-0.228;-0.228;0.945;-0.228;-0.591;-0.591","1.652;0.302;1.399;-0.547;1.399;1.399;0.828;1.399;-1.302;-1.302","1.33;-3.656;-4.76;2.131;-4.76;-4.76;1.299;-4.76;-0.733;-0.733","1.045;-0.259;0.67;0.393;0.67;0.67;-0.169;0.67;1.57;1.57","2.064;-3.242;-2.647;0.816;-2.647;-2.647;0.933;-2.647;-0.146;-0.146",-0.1722,0.5227,-1.9402,0.683,-1.0309,0.690255315,1.168672566,2.89491922,0.614873609,1.936449354,"-0.032;0.26;-1.006;1.538;-0.228;1.357;-0.595;0.26;1.357","0.326;0.83;-0.59;-0.055;1.399;-1.453;0.009;0.83;-1.453","2.213;3.097;1.891;1.502;-4.76;1.477;0.672;3.097;1.477","0.908;-0.838;-0.397;0.44;0.67;0.113;-2.128;-0.838;0.113","1.313;1.512;0.412;2.897;-2.647;-0.837;-0.184;1.512;-0.837",0.323444444,-0.017444444,1.185111111,-0.217444444,0.349,0.912487275,1.00075985,2.364950287,0.945875535,1.665983343,"-1.343;-1.337;-1.343;-1.337;0.931;1.538;-0.591;-1.337;-0.384;0.26;0.336;-1.006;1.357;0.26;-0.595","0.465;-0.279;0.465;-0.279;-0.179;-0.055;-1.302;-0.279;1.652;0.83;-0.417;-0.59;-1.453;0.83;0.009","-0.862;-0.544;-0.862;-0.544;-3.005;1.502;-0.733;-0.544;1.33;3.097;-1.673;1.891;1.477;3.097;0.672","-1.02;1.242;-1.02;1.242;-0.503;0.44;1.57;1.242;1.045;-0.838;-1.474;-0.397;0.113;-0.838;-2.128","-0.255;-1.262;-0.255;-1.262;-1.853;2.897;-0.146;-1.262;2.064;1.512;-0.078;0.412;-0.837;1.512;-0.184",-0.306066667,-0.0388,0.2866,-0.088266667,0.066866667,1.026415432,0.806838823,1.751015248,1.161005935,1.374021359
"Healthy","IGHV3-15","IGHJ4","IGHD3-22","IGHV3-15.IGHJ4",341,294,8,10,20,6,10,0,0,0,0,93.55,6.45,14,3,11,3.666666667,"-0.384;-1.006;-0.591;-1.006;-0.032;1.05;-0.591;-0.595","1.652;-0.59;-1.302;-0.59;0.326;0.302;-1.302;0.009","1.33;1.891;-0.733;1.891;2.213;-3.656;-0.733;0.672","1.045;-0.397;1.57;-0.397;0.908;-0.259;1.57;-2.128","2.064;0.412;-0.146;0.412;1.313;-3.242;-0.146;-0.184",-0.394375,-0.186875,0.359375,0.239,0.060375,0.663689458,0.980808331,1.98844253,1.270545665,1.552943927,"-1.239;1.831;-0.228;1.831;-0.032;1.05;-0.384;-0.384;-0.228;1.538","-0.547;-0.561;1.399;-0.561;0.326;0.302;1.652;1.652;1.399;-0.055","2.131;0.533;-4.76;0.533;2.213;-3.656;1.33;1.33;-4.76;1.502","0.393;-0.277;0.67;-0.277;0.908;-0.259;1.045;1.045;0.67;0.44","0.816;1.648;-2.647;1.648;1.313;-3.242;2.064;2.064;-2.647;2.897",0.3755,0.5006,-0.3604,0.4358,0.3914,1.090264417,0.942559306,2.851572011,0.534964755,2.302806896,"-1.343;-0.032;-0.032;-0.228;-1.337;0.26;0.26;0.26;1.05;-0.228;-0.228;1.05;0.26;1.357;-0.032;-1.019;-1.019;1.05;-0.228;-0.595","0.465;0.326;0.326;1.399;-0.279;0.83;0.83;0.83;0.302;1.399;1.399;0.302;0.83;-1.453;0.326;-0.987;-0.987;0.302;1.399;0.009","-0.862;2.213;2.213;-4.76;-0.544;3.097;3.097;3.097;-3.656;-4.76;-4.76;-3.656;3.097;1.477;2.213;-1.505;-1.505;-3.656;-4.76;0.672","-1.02;0.908;0.908;0.67;1.242;-0.838;-0.838;-0.838;-0.259;0.67;0.67;-0.259;-0.838;0.113;0.908;1.266;1.266;-0.259;0.67;-2.128","-0.255;1.313;1.313;-2.647;-1.262;1.512;1.512;1.512;-3.242;-2.647;-2.647;-3.242;1.512;-0.837;1.313;-0.912;-0.912;-3.242;-2.647;-0.184",-0.0387,0.3784,-0.6624,0.1007,-0.73445,0.782114819,0.816501097,3.10529106,0.95713471,1.879835616
"Healthy","IGHV1-69","IGHJ6","IGHD1-26","IGHV1-69.IGHJ6",347,288,8,8,19,13,4,0,0,0,0,90.2,9.8,24,6,18,3,"-0.384;-0.384;-0.032;-1.006;1.538;-0.228;0.26;-0.032","1.652;1.652;0.326;-0.59;-0.055;1.399;0.83;0.326","1.33;1.33;2.213;1.891;1.502;-4.76;3.097;2.213","1.045;1.045;0.908;-0.397;0.44;0.67;-0.838;0.908","2.064;2.064;1.313;0.412;2.897;-2.647;1.512;1.313",-0.0335,0.6925,1.102,0.472625,1.116,0.73533724,0.830794456,2.440673209,0.7119727,1.684364569,"-1.239;-1.239;0.189;-1.337;0.26;-0.384;-0.032;-0.228","-0.547;-0.547;2.081;-0.279;0.83;1.652;0.326;1.399","2.131;2.131;-1.628;-0.544;3.097;1.33;2.213;-4.76","0.393;0.393;0.421;1.242;-0.838;1.045;0.908;0.67","0.816;0.816;-1.392;-1.262;1.512;2.064;1.313;-2.647",-0.50125,0.614375,0.49625,0.52925,0.1525,0.670988982,1.032932571,2.645044086,0.638691911,1.68831226,"-1.343;-0.591;1.538;1.538;1.357;-0.384;-0.663;-0.384;1.05;0.945;-0.384;0.189;0.26;0.26;-0.384;-0.663;1.05;-1.337;-0.595","0.465;-1.302;-0.055;-0.055;-1.453;1.652;-1.524;1.652;0.302;0.828;1.652;2.081;0.83;0.83;1.652;-1.524;0.302;-0.279;0.009","-0.862;-0.733;1.502;1.502;1.477;1.33;2.219;1.33;-3.656;1.299;1.33;-1.628;3.097;3.097;1.33;2.219;-3.656;-0.544;0.672","-1.02;1.57;0.44;0.44;0.113;1.045;-1.005;1.045;-0.259;-0.169;1.045;0.421;-0.838;-0.838;1.045;-1.005;-0.259;1.242;-2.128","-0.255;-0.146;2.897;2.897;-0.837;2.064;1.212;2.064;-3.242;0.933;2.064;-1.392;1.512;1.512;2.064;1.212;-3.242;-1.262;-0.184",0.076789474,0.319105263,0.596052632,0.046578947,0.519526316,0.927743174,1.162129171,1.959987117,1.001875925,1.862647828
"Healthy","IGHV1-18","IGHJ5","IGHD4-11","IGHV1-18.IGHJ5",338,288,8,8,18,3,12,0,0,1,0,85.5,14.5,44,13,31,2.384615385,"-0.384;0.26;-1.239;-1.006;-0.032;-0.032;0.26;-0.384","1.652;0.83;-0.547;-0.59;0.326;0.326;0.83;1.652","1.33;3.097;2.131;1.891;2.213;2.213;3.097;1.33","1.045;-0.838;0.393;-0.397;0.908;0.908;-0.838;1.045","2.064;1.512;0.816;0.412;1.313;1.313;1.512;2.064",-0.319625,0.559875,2.16275,0.27825,1.37575,0.555753783,0.860912213,0.677442407,0.839229196,0.564992225,"-1.337;-0.384;-0.384;0.336;1.05;1.538;0.945;1.538","-0.279;1.652;1.652;-0.417;0.302;-0.055;0.828;-0.055","-0.544;1.33;1.33;-1.673;-3.656;1.502;1.299;1.502","1.242;1.045;1.045;-1.474;-0.259;0.44;-0.169;0.44","-1.262;2.064;2.064;-0.078;-3.242;2.897;0.933;2.897",0.41275,0.4535,0.13625,0.28875,0.784125,1.039154155,0.83216396,1.929096661,0.903573817,2.183260173,"-1.343;-0.591;1.538;1.357;-0.384;1.05;-0.591;-0.384;0.945;0.26;-0.384;-1.019;0.945;-1.006;-1.019;1.05;0.189;-0.595","0.465;-1.302;-0.055;-1.453;1.652;0.302;-1.302;1.652;0.828;0.83;1.652;-0.987;0.828;-0.59;-0.987;0.302;2.081;0.009","-0.862;-0.733;1.502;1.477;1.33;-3.656;-0.733;1.33;1.299;3.097;1.33;-1.505;1.299;1.891;-1.505;-3.656;-1.628;0.672","-1.02;1.57;0.44;0.113;1.045;-0.259;1.57;1.045;-0.169;-0.838;1.045;1.266;-0.169;-0.397;1.266;-0.259;0.421;-2.128","-0.255;-0.146;2.897;-0.837;2.064;-3.242;-0.146;2.064;0.933;1.512;2.064;-0.912;0.933;0.412;-0.912;-3.242;-1.392;-0.184",0.001,0.218055556,0.052722222,0.252333333,0.0895,0.929535241,1.135571039,1.916163502,1.007875459,1.726777694
